"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"7PUMXLU7","journalArticle","2021","Sun, Xiaojun; Lei, Yalin","Research on financial early warning of mining listed companies based on BP neural network model","Resources Policy","","0301-4207","10.1016/j.resourpol.2021.102223","https://www.sciencedirect.com/science/article/pii/S0301420721002348","Mining industry is the basic industry of the national economy. However, in recent years, listed mining companies have suffered serious financial risks due to special reasons such as poor spot market liquidity of their products, strong policy dependence, and long investment payback periods. In the previous studies, most of the financial crisis prediction focused on the whole industry and manufacturing industry. The research on the financial risk of mining enterprises focuses more on how to adjust R&D activities, environmental performance to improve the financial performance of enterprises. There is still a lot of room for in-depth research on the systematic prevention and early warning of financial risks of listed mining companies. At the same time, in terms of research methods, many scholars used multivariate discriminant model, logistic regression model and support vector machine model. Compared with the Back-Propagation (BP) neural network model, these model methods have more or less defects. Therefore, we take mining listed companies as the research object, select the financial data of China's A-share mining listed companies in 2018, and construct the BP neural network financial early warning model, trying to provide more practical means for the financial risk early warning of mining companies. The research conclusions of this paper are as follows: (1) The BP neural network financial early warning model constructed in this paper has high prediction accuracy, which can be well used in the practice of financial early warning of mining listed companies; (2) The financial situation of China's A-share mining listed companies in 2018 is generally in a good state. The companies with good financial status can effectively control the cost and have good debt paying ability while earning income; (3) For companies with financial status that require early warning, the root cause is mainly that they do not pay attention to the risk of bad debt losses, which makes current credit sales income and accounts receivable are at high levels, and they also do not have good profitability.","2021-10-01","2022-06-01 11:46:45","2022-06-01 11:46:45","2022-06-01 11:46:37","102223","","","73","","Resources Policy","","","","","","","","en","","","","","ScienceDirect","","","","","","","Back-propagation (BP) neural network; Financial early warning; Mining listed companies","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S3N9VU8K","journalArticle","2021","Khalidov, Ibragim; Milovidov, Konstantin; Soltakhanov, Anzor","Decommissioning of oil and gas assets: industrial and environmental security management, international experience and Russian practice","Heliyon","","2405-8440","10.1016/j.heliyon.2021.e07646","https://www.sciencedirect.com/science/article/pii/S2405844021017497","In the Russian oil and gas industry, there are still no technical regulations for unified rules and standards governing the establishment of the abandonment fund and the decommissioning of fields. With an increase in the volume of assets decommissioned, the issues of correct accounting and financial reporting of these expenses are becoming more and more urgent. There is also uncertainty regarding the taxation guidelines of operations completion on the production facilities. The strategic aspects of the decommissioning policy of oil and gas fields are stated using the example of the North Sea countries. As part of the responsible investment policy, environmental aspects and industrial safety management during decommissioning of facilities are outlined. An overview of the Russian legislative and regulatory framework is made. Recommendations are given to improve the methodology and practice of abandonment funds management in Russia.","2021-07-01","2022-06-01 11:46:45","2022-06-01 11:46:45","2022-06-01 11:46:38","e07646","","7","7","","Heliyon","Decommissioning of oil and gas assets","","","","","","","en","","","","","ScienceDirect","","","","","","","Abandonment fund; Decommissioning; Discounted cash flow; Economic limit test; Environmental protection; Industrial and environmental security; Net operating cash flow; Net present value; Oil and gas assets; Safety","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H8YK5T75","journalArticle","2021","Prusty, Dhaneswar; Gupta, Nidhi; Upadhyay, Arun; Dar, Ashraf; Naik, Biswajit; Kumar, Navin; Prajapati, Vijay Kumar","Asymptomatic malaria infection prevailing risks for human health and malaria elimination","Infection, Genetics and Evolution","","1567-1348","10.1016/j.meegid.2021.104987","https://www.sciencedirect.com/science/article/pii/S1567134821002847","There has been a consistent rise in malaria cases in the last few years. The existing malaria control measures are challenged by insecticide resistance in the mosquito vector, drug résistance in parasite populations, and asymptomatic malaria (ASM) in healthy individuals. The absence of apparent malaria symptoms and the presence of low parasitemia makes ASM a hidden reservoir for malaria transmission and an impediment in malaria elimination efforts. This review focuses on ASM in malaria-endemic countries and the past and present research trends from those geographical locations. The harmful impacts of asymptomatic malaria on human health and its contribution to disease transmission are highlighted. We discuss certain crucial genetic changes in the parasite and host immune response necessary for maintaining low parasitemia leading to long-term parasite survival in the host. Since the chronic health effects and the potential roles for disease transmission of ASM remain mostly unknown to significant populations, we offer proposals for developing general awareness. We also suggest advanced technology-based diagnostic methods, and treatment strategies to eliminate ASM.","2021-09-01","2022-06-01 11:46:45","2022-06-01 11:46:45","2022-06-01 11:46:39","104987","","","93","","Infection, Genetics and Evolution","","","","","","","","en","","","","","ScienceDirect","","","","","","","Antimalarial; Asymptomatic malaria; Malaria; PCR based diagnosis; Plasmodium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JM5PUFAW","journalArticle","2021","Filho, Walter Leal; Amaro, Nelson; Avila, Lucas Veiga; Brandli, Luciana; Damke, Luana Inês; Vasconcelos, Claudio R. P.; Hernandez-Diaz, Paula M.; Frankenberger, Fernanda; Fritzen, Bárbara; Velazquez, Luis; Salvia, Amanda","Mapping sustainability initiatives in higher education institutions in Latin America","Journal of Cleaner Production","","0959-6526","10.1016/j.jclepro.2021.128093","https://www.sciencedirect.com/science/article/pii/S0959652621023118","Many higher education institutions (HEIs) around the world are involved in a variety of sustainability initiatives. These are acknowledged to be important elements in fostering the cause of sustainability in HEIs, in further developing the organizations’ culture and in acting as enablers in the institutional embedding of sustainability. But despite the relevance of sustainability initiatives, there is a lack of systematic international efforts in how best to map them, especially in Latin America. On the basis of the need to address this gap, this paper reports on the results of an empirical study, aimed at analyzing the current status of sustainability initiatives among Latin American HEIs. Apart from a review of the latest literature, an international survey was performed to design a model using principal component analysis to identify the main descriptors of sustainability initiatives among Latin American HEIs and also the major drivers and challenges. The study sheds some light on the ways universities perceive and handle sustainability-related initiatives. The results show that sustainability is being incorporated in more than 80% of the sampled universities, and that a special emphasis is being given to campus operations. The value of the paper resides on the fact that it one of the few papers that have holistically investigated trends in sustainable development across universities in Latin America. The implications of the study are twofold. It maps for the first time how sustainable development initiatives are being practiced in 157 universities in 13 countries, being one of the most comprehensive studies of its kind, and it also outlines some of the main challenges that universities in the region face. The central message of this paper is that the different levels of emphasis given to SD in Latin American universities need to be better understood in order to catalyze continued and long-term actions.","2021-09-15","2022-06-01 11:46:45","2022-06-01 11:46:45","2022-06-01 11:46:40","128093","","","315","","Journal of Cleaner Production","","","","","","","","en","","","","","ScienceDirect","","","","","","","Higher education; Latin America; Mapping; Sustainability initiatives","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ES5FH3JX","journalArticle","2021","Gatto, Andrea; Drago, Carlo","When renewable energy, empowerment, and entrepreneurship connect: Measuring energy policy effectiveness in 230 countries","Energy Research & Social Science","","2214-6296","10.1016/j.erss.2021.101977","https://www.sciencedirect.com/science/article/pii/S2214629621000700","Renewable energy is fundamental for sustainable development challenges and social sciences advances. The development agenda prescribes to pursue renewable energy policies as a pillar of energy security and sustainable development in both developed and developing countries. A major policy implication for renewable energy derives from entrepreneurship boosting, targeting women, rural, youth, and vulnerable categories, where microfinance and resilience policies have found a wide consensus. The present work exploits a statistical approach to measure energy policy effectiveness, making use of the brand-new IBRD-World Bank release SDG7 Tracking: The Energy Progress Report. A composite indicator of renewable energy policy is built, exploring different perspectives. The determinants of energy policy effectiveness are analyzed. A statistical comparison of the different results is relevant to ensure robustness implications. We discover that countries endowed with natural resources, such as Brazil, perform better in renewable energy consumption. We confirm that green countries, e.g. the Nordic region, maintain a high renewable energy consumption attitude. We also validate that oil exporters – and notably most of the Arab countries –, are usually less prone to use renewable energy. These implications are foremost for the vulnerable empowerment and societal challenges required to foster the energy transition.","2021-08-01","2022-06-01 11:46:45","2022-06-01 11:46:45","2022-06-01 11:46:42","101977","","","78","","Energy Research & Social Science","When renewable energy, empowerment, and entrepreneurship connect","","","","","","","en","","","","","ScienceDirect","","","","","","","Composite indicators; Entrepreneurship boosting; Interval data; Interval-based composite indicators; Renewable energy policy; Resilience; Robustness analysis; Social sciences research; Sustainable development; Vulnerable","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J9HI69YJ","journalArticle","2021","Ros, Macarena; Guerra-García, José M.; Lignot, Jehan-Hervé; Rivera-Ingraham, Georgina A.","Environmental stress responses in sympatric congeneric crustaceans: Explaining and predicting the context-dependencies of invader impacts","Marine Pollution Bulletin","","0025-326X","10.1016/j.marpolbul.2021.112621","https://www.sciencedirect.com/science/article/pii/S0025326X2100655X","The role of ecophysiology in mediating marine biological pollution is poorly known. Here we explore how physiological plasticity to environmental stress can explain and predict the context-dependencies of invasive species impacts. We use the case of two sympatric skeleton shrimps, the invader Caprella scaura and its congener C. equilibra, which is currently replaced by the former on the South European coast. We compare their physiological responses to hyposalinity stress under suboptimal low and high temperature, while inferring on hypoxia tolerance. We use an energy-redox approach, analyzing mortality rate, the energetic balance and the consequent effects on the oxidative homeostasis. We found that decreased seawater salinity and/or oxygen levels can weaken biotic resistance, especially in females of C. equilibra, leading to periods of heightened vulnerability to invasion. Our approach provides mechanistic insights towards understanding the factors promoting invader impacts, highlighting the potential of ecophysiology for improving invasive species management.","2021-09-01","2022-06-01 11:46:45","2022-06-01 11:46:45","2022-06-01 11:46:42","112621","","","170","","Marine Pollution Bulletin","Environmental stress responses in sympatric congeneric crustaceans","","","","","","","en","","","","","ScienceDirect","","","","","","","Bioenergetics; Caprellid amphipods; Ecophysiology; Global change; Invasive species; Redox homeostasis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4XHJASEF","journalArticle","2021","Dorninger, Christian; von Wehrden, Henrik; Krausmann, Fridolin; Bruckner, Martin; Feng, Kuishuang; Hubacek, Klaus; Erb, Karl-Heinz; Abson, David J.","The effect of industrialization and globalization on domestic land-use: A global resource footprint perspective","Global Environmental Change","","0959-3780","10.1016/j.gloenvcha.2021.102311","https://www.sciencedirect.com/science/article/pii/S095937802100090X","Land-use activities are increasingly globalized and industrialized. While this contributes to a reduction of pressure on domestic ecosystems in some regions, spillover effects from these processes represent potential obstacles for global sustainable land-use. This contribution scrutinizes the complex global resource nexus of national land-use intensity, international trade of biomass goods, and resource footprints in land-use systems. Via a systematic account of the global human appropriation of net primary production (HANPP) and input–output modelling, we demonstrate that with growing income countries reduce their reliance on local renewable resources, while simultaneously consuming more biomass goods produced in other countries requiring higher energy and material inputs. The characteristic 'outsourcing' country appropriates 43% of its domestic net primary production, but net-imports a similar amount (64 gigajoules per capita and year) from other countries and requires energy (11 GJ/cap/yr) and material (~400 kg/cap/yr) inputs four to five times higher as the majority of the global population to sustain domestic land-use intensification. This growing societal disconnect from domestic ecological productivity enables a domestic conservation of ecosystems while satisfying growing demand. However, it does not imply a global decoupling of biomass consumption from resource and land requirements.","2021-07-01","2022-06-01 11:46:45","2022-06-01 11:46:45","2022-06-01 11:46:43","102311","","","69","","Global Environmental Change","The effect of industrialization and globalization on domestic land-use","","","","","","","en","","","","","ScienceDirect","","","","","","","embodied HANPP; Environmentally-extended multi-regional input–output analysis; International trade; Land-use; Resource nexus; Teleconnections","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HK9LIBFL","journalArticle","2021","Sist, Plinio; Piponiot, Camille; Kanashiro, Milton; Pena-Claros, Marielos; Putz, Francis E.; Schulze, Mark; Verissimo, Adalberto; Vidal, Edson","Sustainability of Brazilian forest concessions","Forest Ecology and Management","","0378-1127","10.1016/j.foreco.2021.119440","https://www.sciencedirect.com/science/article/pii/S0378112721005296","In 2006, the Brazilian Forest Service (SFB) started an ambitious program to establish forest concessions so as to provide a legal framework for long-term sustainable timber production in Amazonian forests. Forest concessions in the Brazilian Amazon currently cover only 1.6 million ha (Mha) but we estimate the area of all potential concessions as 35 Mha. This paper assessed the conditions under which the present and potential concession system can ensure an annual production of 11 Mm3. yr−1 to meet the estimated present timber demand. For this we used the volume dynamics with differential equations model (VDDE) calibrated for the Amazon Basin with a Bayesian framework with data from 3500 ha of forest plots monitored for as long as 30 years after selective logging. Predictions of commercial volume recovery rates vary with location. We tested 27 different scenarios by using combinations of initial proportion of commercial volume, logging intensity and cutting cycle length. These scenarios were then applied to the current area of concessions and to the area of all potential concessions (35 Mha). Under current logging regulations and the current concession area (mean logging intensity of 15–20 m3.ha−1, a harvest cycle of 35 years and an initial commercial timber volume proportion of 20%), timber production can be maintained only for a single cutting cycle (35 years). Only the scenario with a logging intensity of 10 m3ha−1 every 60 years with a 90% initial proportion of commercial timber species can be considered as sustainable. Under this scenario, the maximum annual production with the present concession areas is 159,000 m3 (157–159), or less than 2% of the present annual production of 11 Mm3. When considering all potential concession areas (35 Mha), under current rules, the total annual production is 10 Mm3yr−1 (2–17 Mm3yr−1, 95% credibility interval) but is not maintained after the first logging cycle. Under the most sustainable scenario (see above) and a concession area of 35 Mha, the long-term sustainable annual production of timber reaches only 3.4 Mm3yr−1. Based on these results we argue that the concession system will not be able to supply the timber demand without substantial reforms in natural forest management practices and in the wood industry sector. We argue that alternative sources of timber, including plantations linked with forest restoration initiatives, must be promoted.","2021-09-15","2022-06-01 11:46:45","2022-06-01 11:46:45","2022-06-01 11:46:45","119440","","","496","","Forest Ecology and Management","","","","","","","","en","","","","","ScienceDirect","","","","","","","Amazonian forest concessions; Selective logging; Sustainable forest management","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MS4886PS","journalArticle","2021","Imlay, Tara L.; Mann, Hilary A. R.; Taylor, Philip D.","Autumn migratory timing and pace are driven by breeding season carryover effects","Animal Behaviour","","0003-3472","10.1016/j.anbehav.2021.05.003","https://www.sciencedirect.com/science/article/pii/S0003347221001408","Carryover effects occur when an individual's experience during one stage of the annual cycle influences their behaviour in subsequent stages. This includes stages of the annual cycle, such as migration, when behaviour, such as departure timing, is also affected by circannual and circadian cues. In birds, the initiation of autumn migratory movements is often related to the timing of the cessation of the breeding season. However, less is known as to whether breeding season carryover effects also affect the pace of migration. To determine whether there are carryover effects from the breeding season to migration in barn swallows, Hirundo rustica, we monitored nests and used the Motus Wildlife Tracking System to determine migratory departure dates and the pace of migration. Barn swallows that finished breeding later in the summer initiated migration later and migrated faster through North America than swallows that finished breeding earlier in the summer. However, daily flight speeds were unrelated to the timing of the breeding season, suggesting that late-departing individuals increased their overall pace by reducing stopovers. Our results suggest that although barn swallows do not establish a nonbreeding territory, there are constraints during migration that require late-departing individuals to compensate for carryover effects from the breeding season. Late departure is not necessarily disadvantageous if individuals are able to ‘catch-up’ to early-departing individuals, but more work is needed to assess whether late departure and the faster pace of migration affect the subsequent survival of these individuals.","2021-07-01","2022-06-01 11:53:13","2022-06-01 11:53:13","2022-06-01 11:50:56","207-214","","","177","","Animal Behaviour","","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\nyang2\Zotero\storage\JYL7PQR8\S0003347221001408.html","","","annual cycle; automated telemetry; barn swallow; migration; Motus Wildlife Tracking System; movement; postbreeding; speed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V7KRHHI2","journalArticle","2021","Pillot, Benjamin; Al-Kurdi, Nadeem; Gervet, Carmen; Linguet, Laurent","Optimizing operational costs and PV production at utility scale: An optical fiber network analogy for solar park clustering","Applied Energy","","0306-2619","10.1016/j.apenergy.2021.117158","https://www.sciencedirect.com/science/article/pii/S0306261921005912","Increasing the share of renewable energy sources in power systems is key to a successful energy transition. Optimal renewable site selection requires a holistic approach, involving land, resources, environmental and economical data and constraints. In this paper we consider the problem of solar PV penetration into the power network as a spatiotemporal analysis combined with decision support targeted for policy makers and investors. Our goal is to seek new models that maximize energy penetration and stability into the network, while minimizing the operational costs. We show how the selection of solar PV sites can be accomplished to satisfy such objectives by investigating the optimal clustering of multiple solar PV parks around a shared electrical substation. This is a combinatorial problem in terms of all the potential clusters given the set of PV site candidates. Our main contribution lies in identifying and proposing a modeling analogy of our problem with the so-called SONET problem, tackled in fiber network designs. We show how this new spatiotemporal PV park placement model minimizes operational costs, while increasing energy stability of the solutions produced. We also introduce a GIS preprocessing step to reduce the computational cost of the proposed approach. We compare our proposed SONET-based model to an existing GIS-optimization model on a real case study and data from the French Guiana’s power system. This new approach aggregates multiple PV parks into clusters distributed across the territory. In the case of French Guiana, the same global nominal power (≈45MW) can, for instance, be distributed among 11 PV parks and 3 clusters, against 3 large-scale PV parks. Results show substantial gain in costs per kWh produced, up to 10MW of extra installed power and 16GWh of extra power generation when considering PV parks ⩽5MW. The new cluster configuration also ensures improved energy stability of the solutions, resulting in mitigation of the risks for both the network manager and the decision maker.","2021-09-15","2022-06-01 11:53:13","2022-06-01 11:53:13","2022-06-01 11:50:57","117158","","","298","","Applied Energy","Optimizing operational costs and PV production at utility scale","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\nyang2\Zotero\storage\32GBRWN3\S0306261921005912.html","","","Energy planning; Solar PV; SONET; Spatial decision support; Spatiotemporal data","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PNIA8FIV","journalArticle","2021","Wang, You-Shao; Gu, Ji-Dong","Ecological responses, adaptation and mechanisms of mangrove wetland ecosystem to global climate change and anthropogenic activities","International Biodeterioration & Biodegradation","","0964-8305","10.1016/j.ibiod.2021.105248","https://www.sciencedirect.com/science/article/pii/S0964830521000780","Mangrove wetlands possess four important characteristics as one of the unique marine ecosystems, and are found in the intertidal coastal regions of the tropics and subtropics in the world, mainly between latitudes 25° N and 25° S. The total area of the global mangrove forest is about 1.7 million hectares, spanning over 118 countries and territories. Mangroves play an important ecological role and functioning as a tropical coastal ecosystem with a total net primary productivity as high as 2000 g C·m−2·a−1. Mangrove ecosystems serve a key role in the maintenance and protection for tropical and subtropical marine biodiversity and a very important function in the global biogeochemical processes and climate change. Mangrove wetlands, situated between the terrestrial land and the oceans, are sensitive ecosystems not only to the physical environmental changes also to anthropogenic processes from urbanization and economic development. A rich diversity and communities of flora, fauna, and microorganisms is associated with the mangrove ecosystems and they include both visible organisms and non-visible ones of fungi, bacteria and archaea. These microorganisms play an important ecological role and function in the cycling of nutrients. Mangroves are typical marine ecosystems that are closely associated with the global climate change and can play a positive role. The survival and distribution of mangroves, to serve as an important ecological barrier along the coast, have also been affected by anthropogenic activities and global climate change. The present article reviews the impacts for global climate change on mangroves in terms of global warming, sea-level rising, atmospheric CO2 concentration increasing and extreme weather. It also touches onto the important microbial geochemical processes that are linked to climate change. Archaea are also given attention due to the recent findings on their ubiquity in mangrove and their potential ecological function. The global climate change will bring great challenges and opportunities to research, maintain and development of mangroves in the future.","2021-08-01","2022-06-01 11:53:13","2022-06-01 11:53:13","2022-06-01 11:50:59","105248","","","162","","International Biodeterioration & Biodegradation","","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\nyang2\Zotero\storage\LXU6CQY8\S0964830521000780.html","","","Anthropogenic activities; Global climate change; Mangroves; Marine ecosystem; Opportunity and challenge; Responses and adaptation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BHJ2STM9","journalArticle","2021","Meurens, François; Dunoyer, Charlotte; Fourichon, Christine; Gerdts, Volker; Haddad, Nadia; Kortekaas, Jeroen; Lewandowska, Marta; Monchatre-Leroy, Elodie; Summerfield, Artur; Wichgers Schreur, Paul J.; van der Poel, Wim H. M.; Zhu, Jianzhong","Animal board invited review: Risks of zoonotic disease emergence at the interface of wildlife and livestock systems","Animal","","1751-7311","10.1016/j.animal.2021.100241","https://www.sciencedirect.com/science/article/pii/S1751731121000835","The ongoing coronavirus disease 19s pandemic has yet again demonstrated the importance of the human-animal interface in the emergence of zoonotic diseases, and in particular the role of wildlife and livestock species as potential hosts and virus reservoirs. As most diseases emerge out of the human-animal interface, a better understanding of the specific drivers and mechanisms involved is crucial to prepare for future disease outbreaks. Interactions between wildlife and livestock systems contribute to the emergence of zoonotic diseases, especially in the face of globalization, habitat fragmentation and destruction and climate change. As several groups of viruses and bacteria are more likely to emerge, we focus on pathogenic viruses of the Bunyavirales, Coronaviridae, Flaviviridae, Orthomyxoviridae, and Paramyxoviridae, as well as bacterial species including Mycobacterium sp., Brucella sp., Bacillus anthracis and Coxiella burnetii. Noteworthy, it was difficult to predict the drivers of disease emergence in the past, even for well-known pathogens. Thus, an improved surveillance in hotspot areas and the availability of fast, effective, and adaptable control measures would definitely contribute to preparedness. We here propose strategies to mitigate the risk of emergence and/or re-emergence of prioritized pathogens to prevent future epidemics.","2021-06-01","2022-06-01 11:53:13","2022-06-01 11:53:13","2022-06-01 11:51:00","100241","","6","15","","Animal","Animal board invited review","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\nyang2\Zotero\storage\3FVVUQ3G\S1751731121000835.html","","","Bacteria; Emergence drivers; Infectious diseases; Viruses; Zoonoses","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HETALTMR","journalArticle","2021","Bowman, Kerry W; Dale, Samuel A; Dhanani, Sumana; Nehru, Jevithen; Rabishaw, Benjamin T","Environmental degradation of indigenous protected areas of the Amazon as a slow onset event","Current Opinion in Environmental Sustainability","","1877-3435","10.1016/j.cosust.2021.04.012","https://www.sciencedirect.com/science/article/pii/S1877343521000695","The Amazon is the most concentrated expression of life on Earth and it is clearly threatened. Illegal deforestation and the setting of fires, expanding soy and beef agribusiness, and rapid shifts in the South American and global geopolitical landscape, coupled with a weakening of environmental governance, threaten the vitality of Indigenous Protected Areas (IPAs) and Protected Natural Areas (PNAs), perhaps the most important bulwarks against the destruction of the Amazon [1,2••,3–6] (Butler 2020; Lovejoy and Nobre 2018; Lovejoy and Nobre, 2019; Butler 2019; Walker et al., 2020; Sheil et al., 2015). In the eight Amazon nations, as much as 4 million km2 form a patchwork of Indigenous territories and PNAs [5••] (Walker et al., 2020). Amazon IPAs are increasingly impacted by forest degradation and disturbance, which diminish carbon storage and erode ecological integrity [5••,7••,8,9••] (Walker et al. 2020; Blackman ad Veit 2018; Makondo and Thomas 2018; Brito et al., 2019). A growing number of studies indicate that the protection of IPAs creates a fortification against deforestation, forest fires, and in turn, climate change [5••,7••,8,10,11] (Walker et al. 2020; Blackman ad Veit 2018; Makondo and Thomas 2018; Londono et al., 2016; Walker et al., 2009).","2021-06-01","2022-06-01 11:53:13","2022-06-01 11:53:13","2022-06-01 11:51:01","260-271","","","50","","Current Opinion in Environmental Sustainability","","Slow Onset Events related to Climate Change","","","","","","en","","","","","ScienceDirect","","","","C:\Users\nyang2\Zotero\storage\FXBXKXVH\S1877343521000695.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
